vorname;anzahl;geschlecht;position
Friederike;3;w;1
Fritzi;3;w;1
Gabriela;3;w;1
Hailey;3;w;1
Helen;3;w;1
Hilal;3;w;1
Ilayda;3;w;1
Ina;3;w;1
Jannah;3;w;1
Jolina;3;w;1
Jonna;3;w;1
Karolina;3;w;1
Kiara;3;w;1
Kira;3;w;1
Leah;3;w;1
Leila;3;w;1
Lilja;3;w;1
Lilli;3;w;1
Liv;3;w;1
Louisa;3;w;1
Luana;3;w;1
Luca;3;w;1
Magdalena;3;w;1
Maha;3;w;1
Malia;3;w;1
Malou;3;w;1
Melek;3;w;1
Melissa;3;w;1
Minna;3;w;1
Nala;3;w;1
Nike;3;w;1
Nila;3;w;1
Rayan;3;w;1
Rebecca;3;w;1
Ruby;3;w;1
Samira;3;w;1
Suri;3;w;1
Tamara;3;w;1
Valentina;3;w;1
Vanessa;3;w;1
Wilma;3;w;1
Yade;3;w;1
Zahraa;3;w;1
Zola;3;w;1
Zuzanna;3;w;1
Zümra;3;w;1
Adele;2;w;1
Aila;2;w;1
Alexandra;2;w;1
Alicja;2;w;1
Alin;2;w;1
Alisa;2;w;1
Aliya;2;w;1
Aliyah;2;w;1
Amaya;2;w;1
Amilia;2;w;1
Ana;2;w;1
Anastasia;2;w;1
Anja;2;w;1
Annelie;2;w;1
Anni;2;w;1
Annie;2;w;1
Annika;2;w;1
Ariana;2;w;1
Arianna;2;w;1
Asmin;2;w;1
Avelina;2;w;1
Aya;2;w;1
Ayah;2;w;1
Barbara;2;w;1
Belinay;2;w;1
Berenike;2;w;1
Betül;2;w;1
Bianca;2;w;1
Blessing;2;w;1
Carina;2;w;1
Cecilia;2;w;1
Celin;2;w;1
Charlotta;2;w;1
Chiara;2;w;1
Cirin;2;w;1
Cosima;2;w;1
Damla;2;w;1
Derin;2;w;1
Dilara;2;w;1
Eda;2;w;1
Elasu;2;w;1
Eliana;2;w;1
Elida;2;w;1
Elinor;2;w;1
Elizan;2;w;1
Elli;2;w;1
Elya;2;w;1
Emine;2;w;1
Emmi;2;w;1
Eniko;2;w;1
Enya;2;w;1
Eslem;2;w;1
Evra;2;w;1
Fenja;2;w;1
Finnja;2;w;1
Giulia;2;w;1
Giuliana;2;w;1
Golda;2;w;1
Grace;2;w;1
Hana;2;w;1
Havin;2;w;1
Hilda;2;w;1
Hira;2;w;1
Hosna;2;w;1
Ines;2;w;1
Isabel;2;w;1
Isabelle;2;w;1
Iva;2;w;1
Janna;2;w;1
Jara;2;w;1
Jennifer;2;w;1
Joana;2;w;1
Jola;2;w;1
Josefine;2;w;1
Joyce;2;w;1
Judy;2;w;1
Kaia;2;w;1
Kayla;2;w;1
Laila;2;w;1
Lale;2;w;1
Lamia;2;w;1
Lavinia;2;w;1
Laya;2;w;1
Layan;2;w;1
Layla;2;w;1
Leona;2;w;1
Lijana;2;w;1
Lilien;2;w;1
Lilya;2;w;1
Lin;2;w;1
Lisbeth;2;w;1
Liyah;2;w;1
Liz;2;w;1
Lola;2;w;1
Lorena;2;w;1
Lotte;2;w;1
Louise;2;w;1
Maila;2;w;1
Malak;2;w;1
Malin;2;w;1
Maliya;2;w;1
Maliyah;2;w;1
Marieke;2;w;1
Mariella;2;w;1
Marija;2;w;1
Marika;2;w;1
Marla;2;w;1
Marleen;2;w;1
Marwa;2;w;1
Masal;2;w;1
Medea;2;w;1
Medina;2;w;1
Melike;2;w;1
Mia-Marie;2;w;1
Mieke;2;w;1
Mika;2;w;1
Mimi;2;w;1
Minu;2;w;1
Miral;2;w;1
Mona;2;w;1
Narin;2;w;1
Nayla;2;w;1
Nehir;2;w;1
Nika;2;w;1
Noa;2;w;1
Noemi;2;w;1
Nour;2;w;1
Ophelia;2;w;1
Penelope;2;w;1
Perla;2;w;1
Philine;2;w;1
Polina;2;w;1
Rahel;2;w;1
Rayhana;2;w;1
Ria;2;w;1
Rita;2;w;1
Riva;2;w;1
Rose;2;w;1
Safiya;2;w;1
Salome;2;w;1
Selin;2;w;1
Sena;2;w;1
Sevde;2;w;1
Sham;2;w;1
Shirin;2;w;1
Sina;2;w;1
Stefania;2;w;1
Sumaya;2;w;1
Teodora;2;w;1
Tessa;2;w;1
Tiana;2;w;1
Toni;2;w;1
Valeria;2;w;1
Vera;2;w;1
Viktoria;2;w;1
Vivian;2;w;1
Yara;2;w;1
Yasmina;2;w;1
Yağmur;2;w;1
Zahra;2;w;1
Zeliha;2;w;1
Zeyneb;2;w;1
Şura;2;w;1
Aaliyah;1;w;1
Aaliyah-Leonie;1;w;1
Abby;1;w;1
Adalina;1;w;1
Adanna;1;w;1
Adea;1;w;1
Adina;1;w;1
Adora;1;w;1
Agapi;1;w;1
Agata;1;w;1
Agnes;1;w;1
Agnieszka;1;w;1
Ahed;1;w;1
Ahlam;1;w;1
Aida;1;w;1
Aidan;1;w;1
Aikaterini;1;w;1
Ainara;1;w;1
Aischa;1;w;1
Aisha;1;w;1
Ajla;1;w;1
Ajra;1;w;1
Akari;1;w;1
Alae;1;w;1
Alara;1;w;1
Alba;1;w;1
Albrecht;1;w;1
Alenna;1;w;1
Alesia;1;w;1
Alessandra;1;w;1
Aleyna-Saniye;1;w;1
Alia;1;w;1
Aliah;1;w;1
Alida;1;w;1
Alisea;1;w;1
Alix;1;w;1
Alişiya;1;w;1
Allison;1;w;1
Almila;1;w;1
Almina;1;w;1
Almira;1;w;1
Alvina;1;w;1
Alyona;1;w;1
Amaliya;1;w;1
Amanat;1;w;1
Amar;1;w;1
Amara;1;w;1
Amber;1;w;1
Amerie;1;w;1
Amiena;1;w;1
Amila;1;w;1
Amit;1;w;1
Anahí;1;w;1
Anastasija;1;w;1
Anastasios;1;w;1
Anastazja;1;w;1
Anaïs;1;w;1
Andrea;1;w;1
Andreea;1;w;1
Andreia;1;w;1
Anela;1;w;1
Anelise;1;w;1
Anesa;1;w;1
Angela;1;w;1
Angelina;1;w;1
Angelique;1;w;1
Ani;1;w;1
Anikó-Maria;1;w;1
Anna-Lena;1;w;1
Anna-Lucia;1;w;1
Anna-Luz;1;w;1
Anna-Marie;1;w;1
Annabel;1;w;1
Annabell;1;w;1
Annalena;1;w;1
Anne;1;w;1
Annegret;1;w;1
Annemarie;1;w;1
Anok;1;w;1
Antonina;1;w;1
Arash;1;w;1
Aria;1;w;1
Ariane;1;w;1
Arielle;1;w;1
Ariya;1;w;1
Arlandria;1;w;1
Arumi;1;w;1
Arya;1;w;1
Asal;1;w;1
Asel;1;w;1
Asil;1;w;1
Asiya;1;w;1
Aslı;1;w;1
Asmaa;1;w;1
Athina;1;w;1
Aurela;1;w;1
Aurora;1;w;1
Ave;1;w;1
Avril;1;w;1
Awa;1;w;1
Ayaat;1;w;1
Ayat;1;w;1
Aylin;1;w;1
Aymara;1;w;1
Ayoola;1;w;1
Ayusha;1;w;1
Ayşe;1;w;1
Ayşegül;1;w;1
Ayşehan;1;w;1
Açelya;1;w;1
Bahar;1;w;1
Bahati;1;w;1
Banu;1;w;1
Baria;1;w;1
Barry;1;w;1
Batoul;1;w;1
Batul;1;w;1
Bayan;1;w;1
Belana;1;w;1
Bella;1;w;1
Belma;1;w;1
Berfin;1;w;1
Beril;1;w;1
Betti;1;w;1
Betty;1;w;1
Betül-Gülzade;1;w;1
Beāte;1;w;1
Birsu;1;w;1
Brielle;1;w;1
Bruna;1;w;1
Budong;1;w;1
Caitlin;1;w;1
Cala;1;w;1
Cansu;1;w;1
Cara;1;w;1
Carmen;1;w;1
Caroline;1;w;1
Cassandra;1;w;1
Catherine;1;w;1
Celeste;1;w;1
Cemile;1;w;1
Ceren;1;w;1
Chioma;1;w;1
Chloe;1;w;1
Christina;1;w;1
Claire;1;w;1
Clea;1;w;1
Cloe;1;w;1
Cloe-O'neal;1;w;1
Coral;1;w;1
Dafni;1;w;1
Daiana;1;w;1
Daisy;1;w;1
Dana;1;w;1
Danaya;1;w;1
Daniella;1;w;1
Danika;1;w;1
Dariya;1;w;1
Delina;1;w;1
Denya;1;w;1
Destiny-Jouline;1;w;1
Devi;1;w;1
Devon;1;w;1
Dilber;1;w;1
Dilem;1;w;1
Dima;1;w;1
Diệu;1;w;1
Djamila;1;w;1
Djumana;1;w;1
Doğa;1;w;1
Dua;1;w;1
Duana;1;w;1
Duena;1;w;1
Eba-Marie;1;w;1
Ebba;1;w;1
Ebral;1;w;1
Ebru;1;w;1
Ecem;1;w;1
Ecren;1;w;1
Ecrin;1;w;1
Edina;1;w;1
Edom;1;w;1
Elaa;1;w;1
Elaine;1;w;1
Elana;1;w;1
Elara;1;w;1
Elayna;1;w;1
Eleanor;1;w;1
Eleonora;1;w;1
Eleysa;1;w;1
Elfa;1;w;1
Elhaida;1;w;1
Eline;1;w;1
Eliya;1;w;1
Elizaveta;1;w;1
Eliška;1;w;1
Elja;1;w;1
Ellen;1;w;1
Elly;1;w;1
Ellyana;1;w;1
Eloisa;1;w;1
Eloise;1;w;1
Elora;1;w;1
Else;1;w;1
Elsy;1;w;1
Elva-Elinor;1;w;1
Elvana;1;w;1
Elçin;1;w;1
Ema;1;w;1
Emel;1;w;1
Emelie-Rose;1;w;1
Emi;1;w;1
Emie;1;w;1
Emiko;1;w;1
Emilija;1;w;1
Emilja;1;w;1
Emilya;1;w;1
Emma-Mathilda;1;w;1
Emmanuella;1;w;1
Emmy;1;w;1
Emy;1;w;1
Emília;1;w;1
Enda;1;w;1
Enid;1;w;1
Enisa;1;w;1
Enissa;1;w;1
Eniyavalli;1;w;1
Enna;1;w;1
Enni;1;w;1
Ensi;1;w;1
Erda;1;w;1
Erina;1;w;1
Erla;1;w;1
Eryn;1;w;1
Esilya;1;w;1
Eslina;1;w;1
Esma;1;w;1
Esra;1;w;1
Esraa;1;w;1
Esrin;1;w;1
Estell;1;w;1
Estelle;1;w;1
Esther;1;w;1
Evelin;1;w;1
Eveline;1;w;1
Evelyn;1;w;1
Evelyn-Antonia;1;w;1
Everi;1;w;1
Evina;1;w;1
Ewa;1;w;1
Ewelina;1;w;1
Eylem;1;w;1
Eylül;1;w;1
Eyzu;1;w;1
Eyşan;1;w;1
Ezgi;1;w;1
Fabienne;1;w;1
Faiha;1;w;1
Fanny;1;w;1
Fatıma;1;w;1
Fatimah;1;w;1
Fatma;1;w;1
Feli;1;w;1
Feline;1;w;1
Felisa;1;w;1
Feride;1;w;1
Fina;1;w;1
Fine;1;w;1
Finya;1;w;1
Fleur;1;w;1
Florentina;1;w;1
Florentine;1;w;1
Florice;1;w;1
Flourish;1;w;1
Flóra;1;w;1
Fotini;1;w;1
Franca;1;w;1
Franka;1;w;1
Fredericke;1;w;1
Freja;1;w;1
Funda;1;w;1
Gasal;1;w;1
Georgiana;1;w;1
Gesa;1;w;1
Ghadir;1;w;1
Ginevra;1;w;1
Giselle;1;w;1
Giulina;1;w;1
Gurmandeep;1;w;1
Gwen;1;w;1
Ha;1;w;1
Hadis;1;w;1
Hafsa;1;w;1
Haifa;1;w;1
Hala;1;w;1
Hanadi;1;w;1
Hanin;1;w;1
Hanna-Lina;1;w;1
Happy;1;w;1
Harley;1;w;1
Hassanatou;1;w;1
Hayat;1;w;1
Haylee;1;w;1
Hayley;1;w;1
Heba;1;w;1
Hedwig;1;w;1
Heelena;1;w;1
Helin;1;w;1
Helya;1;w;1
Helén;1;w;1
Henny;1;w;1
Henriette;1;w;1
Henrike;1;w;1
Hermine;1;w;1
Hiba;1;w;1
Hifa;1;w;1
Hila;1;w;1
Hilla;1;w;1
Hilola;1;w;1
Holly;1;w;1
Hyam;1;w;1
Hüma;1;w;1
Iclal;1;w;1
Ihemyorochukwu;1;w;1
Ikar;1;w;1
Ikra;1;w;1
İkranur;1;w;1
Ilary;1;w;1
Iley;1;w;1
Ileyza;1;w;1
India;1;w;1
Indra;1;w;1
Inga;1;w;1
Ioana;1;w;1
Ipek;1;w;1
Iris;1;w;1
Irma;1;w;1
Irmak;1;w;1
Isa-Lou;1;w;1
Isabell;1;w;1
Isemay;1;w;1
Issraa;1;w;1
Iulie;1;w;1
Ivania;1;w;1
Ivi;1;w;1
Ivie;1;w;1
Izzah;1;w;1
Jade;1;w;1
Jaina;1;w;1
Jamila;1;w;1
Janin;1;w;1
Jannika;1;w;1
Jannis;1;w;1
Jasmim;1;w;1
Jassmin;1;w;1
Jean;1;w;1
Jeanne;1;w;1
Jella;1;w;1
Jemima;1;w;1
Jenna;1;w;1
Jereen;1;w;1
Jiya;1;w;1
Joemi;1;w;1
Jofie;1;w;1
Johanni;1;w;1
Joleen;1;w;1
Jolie;1;w;1
Jolien;1;w;1
Joline;1;w;1
Jona;1;w;1
Jora;1;w;1
Joreen;1;w;1
Jorike;1;w;1
Josefin;1;w;1
Josephin;1;w;1
Josy;1;w;1
Joséphine;1;w;1
Joud;1;w;1
Jouri;1;w;1
Joury;1;w;1
Juana;1;w;1
Judi;1;w;1
Judith;1;w;1
Jule;1;w;1
Julika;1;w;1
Julina;1;w;1
July;1;w;1
Jumana;1;w;1
June;1;w;1
Juno;1;w;1
Ka;1;w;1
Kaja;1;w;1
Kalea;1;w;1
Kalina;1;w;1
Kalisa;1;w;1
Kaltume;1;w;1
Kamila;1;w;1
Kanika;1;w;1
Kanita;1;w;1
Karina;1;w;1
Karis;1;w;1
Karlotta;1;w;1
Katarina;1;w;1
Kate;1;w;1
Katherina;1;w;1
Katinka;1;w;1
Kaya;1;w;1
Kayra;1;w;1
Khadija;1;w;1
Khawla;1;w;1
Kiara-Affiong;1;w;1
Kim;1;w;1
Kimberley;1;w;1
Kimia;1;w;1
Kornelia;1;w;1
Kremena;1;w;1
Krista;1;w;1
Kristina;1;w;1
Käthe;1;w;1
Kübra;1;w;1
Laetitia;1;w;1
Laia;1;w;1
Lailani;1;w;1
Larisa;1;w;1
Laska;1;w;1
Latrisha;1;w;1
Lavina;1;w;1
Layota`h;1;w;1
Layun;1;w;1
Leana;1;w;1
Leen;1;w;1
Lehana;1;w;1
Leilani;1;w;1
Lejla;1;w;1
Lelane;1;w;1
Lelia;1;w;1
Lenia;1;w;1
Lennya;1;w;1
Lenya;1;w;1
Leonie-Sophie;1;w;1
Leonor;1;w;1
Leonore;1;w;1
Leposava;1;w;1
Letizia;1;w;1
Letti;1;w;1
Levke;1;w;1
Lia-Sophie;1;w;1
Liah;1;w;1
Licia;1;w;1
Lida;1;w;1
Lieke;1;w;1
Liel-Sophia;1;w;1
Lila;1;w;1
Liliya;1;w;1
Lillia;1;w;1
Lilly-Tamina;1;w;1
Lina-Su;1;w;1
Linde;1;w;1
Lineah;1;w;1
Linnea;1;w;1
Liossa;1;w;1
Liselotte;1;w;1
Liva;1;w;1
Liya-Enissa;1;w;1
Liyana;1;w;1
Liyana-Mediva;1;w;1
Liyya;1;w;1
Liza;1;w;1
Lizbeth;1;w;1
Lonie-Lou;1;w;1
Lordina;1;w;1
Loredana;1;w;1
Lorisa;1;w;1
Lotti;1;w;1
Louisa-Joline;1;w;1
Louna;1;w;1
Lovis;1;w;1
Lu;1;w;1
Lucia-Lieselotte;1;w;1
Lucie;1;w;1
Lucía;1;w;1
Luise-Victoria;1;w;1
Lujaina;1;w;1
Lula;1;w;1
Luza;1;w;1
Lydia;1;w;1
Lykka;1;w;1
Madina;1;w;1
Mai;1;w;1
Mai-Ly;1;w;1
Maia;1;w;1
Maida;1;w;1
Mailieen;1;w;1
Maira;1;w;1
Maisie;1;w;1
Maiss;1;w;1
Maisy;1;w;1
Mala;1;w;1
Malaika;1;w;1
Malena;1;w;1
Maliah;1;w;1
Malie;1;w;1
Malika;1;w;1
Malisha;1;w;1
Malu;1;w;1
Manasik;1;w;1
Maneli;1;w;1
Manessa;1;w;1
Manisa;1;w;1
Manuel;1;w;1
Marah;1;w;1
Marceline;1;w;1
Maren;1;w;1
Margarete;1;w;1
Margarethe;1;w;1
Mariana;1;w;1
Marianna;1;w;1
Marijela;1;w;1
Maris;1;w;1
Marita;1;w;1
Martina;1;w;1
Marylou-Summer;1;w;1
Marylu;1;w;1
Masa;1;w;1
Mascha;1;w;1
Massa;1;w;1
Mathea;1;w;1
Mathilde;1;w;1
Mavi;1;w;1
Maxine;1;w;1
Mayara;1;w;1
Mayla;1;w;1
Maylina;1;w;1
Maëlle;1;w;1
Maša;1;w;1
Melia;1;w;1
Meliha;1;w;1
Melinda;1;w;1
Melis;1;w;1
Meriam;1;w;1
Merve;1;w;1
Mervet;1;w;1
Meryem-Betül;1;w;1
Metteyya;1;w;1
Mia-Alexandra;1;w;1
Mia-Jolie;1;w;1
Michaela;1;w;1
Michalina;1;w;1
Mila-Sophie;1;w;1
Milah;1;w;1
Milana;1;w;1
Mileyna;1;w;1
Milika;1;w;1
Minea;1;w;1
Minnara;1;w;1
Minou;1;w;1
Mirah;1;w;1
Mirna;1;w;1
Miroslava;1;w;1
Misha;1;w;1
Mislina;1;w;1
Morea;1;w;1
Moya;1;w;1
Moéna;1;w;1
Muda;1;w;1
Myriam;1;w;1
Mîra;1;w;1
Müjgan;1;w;1
Nadejda;1;w;1
Nadia;1;w;1
Nadischa;1;w;1
Naemi;1;w;1
Nagisa;1;w;1
Nahely;1;w;1
Najla;1;w;1
Nalan;1;w;1
Nameeka;1;w;1
Namira;1;w;1
Nara;1;w;1
Natalia;1;w;1
Natalija;1;w;1
Naya;1;w;1
Nazlı;1;w;1
Naïma;1;w;1
Neeltje;1;w;1
Nefeli;1;w;1
Neha;1;w;1
Nela;1;w;1
Nelli;1;w;1
Nelly;1;w;1
Nene;1;w;1
Nergiz;1;w;1
Neria;1;w;1
Neva;1;w;1
Neval;1;w;1
Neyla;1;w;1
Nhyira;1;w;1
Nia;1;w;1
Nico;1;w;1
Nicole;1;w;1
Nicoleta;1;w;1
Nida;1;w;1
Nihal;1;w;1
Nikol;1;w;1
Nikoleta;1;w;1
Nila-Sophia;1;w;1
Nilah;1;w;1
Nilda;1;w;1
Nisha;1;w;1
Noam;1;w;1
Noela;1;w;1
Nola;1;w;1
Noor;1;w;1
Norah;1;w;1
Nova;1;w;1
Nuela;1;w;1
Nur;1;w;1
Nuray;1;w;1
Nuri;1;w;1
Núria;1;w;1
Octavia;1;w;1
Olivera;1;w;1
Oliwia;1;w;1
Oona;1;w;1
Orla;1;w;1
Oyu;1;w;1
Paloma;1;w;1
Pari;1;w;1
Parnian;1;w;1
Patil;1;w;1
Pawan;1;w;1
Philina;1;w;1
Philippa;1;w;1
Phoebe;1;w;1
Pina;1;w;1
Piya;1;w;1
Polly;1;w;1
Pullen;1;w;1
Purity;1;w;1
Rabia;1;w;1
Rafaela;1;w;1
Ragna;1;w;1
Ranim;1;w;1
Rauan;1;w;1
Ravza;1;w;1
Rawan;1;w;1
Rebeca;1;w;1
Rejoice;1;w;1
Resi;1;w;1
Retal;1;w;1
Reyhan;1;w;1
Riana;1;w;1
Richelle;1;w;1
Riem;1;w;1
Riham;1;w;1
Rihan;1;w;1
Rihanne;1;w;1
Rike;1;w;1
Rim;1;w;1
Rinad;1;w;1
Robin;1;w;1
Robyn;1;w;1
Rogaia;1;w;1
Rola;1;w;1
Ronica;1;w;1
Ronja;1;w;1
Rosemarie;1;w;1
Rosie;1;w;1
Roxana;1;w;1
Roxy;1;w;1
Rubie;1;w;1
Runa;1;w;1
Ruth;1;w;1
Ruwaida;1;w;1
Ruweyda;1;w;1
Rúna;1;w;1
Sabrina;1;w;1
Sadna;1;w;1
Safia;1;w;1
Safira;1;w;1
Safiyya;1;w;1
Sahla;1;w;1
Sahraa;1;w;1
Saliha;1;w;1
Salma;1;w;1
Samaa;1;w;1
Samiya;1;w;1
Sanaa;1;w;1
Sanam;1;w;1
Sanaya;1;w;1
Sandra;1;w;1
Saniya;1;w;1
Sansa;1;w;1
Sare;1;w;1
Sascha;1;w;1
Sashmika;1;w;1
Saskia;1;w;1
Saulė;1;w;1
Saya;1;w;1
Sayera;1;w;1
Sejda;1;w;1
Selena;1;w;1
Selly;1;w;1
Selmy;1;w;1
Senia;1;w;1
Serafina;1;w;1
Seraina;1;w;1
Sevilya;1;w;1
Sevim;1;w;1
Sewar;1;w;1
Shama;1;w;1
Shames;1;w;1
Shauq;1;w;1
Shoshana;1;w;1
Shruti;1;w;1
Shulin;1;w;1
Siara;1;w;1
Sienna;1;w;1
Sıla;1;w;1
Silvana;1;w;1
Sinem;1;w;1
Sinja;1;w;1
Smilla;1;w;1
Sofie;1;w;1
Sofiia;1;w;1
Sofija;1;w;1
Sofía;1;w;1
Sogand;1;w;1
Soi;1;w;1
Soley;1;w;1
Solomia;1;w;1
Solyana;1;w;1
Sonja;1;w;1
Sonya;1;w;1
Sophia-Maria;1;w;1
Sora;1;w;1
Soraia;1;w;1
Soraya;1;w;1
Souad;1;w;1
Sozhin;1;w;1
Soé;1;w;1
Stella;1;w;1
Stella-Lorin;1;w;1
Sumea;1;w;1
Sumejja;1;w;1
Sumeyya;1;w;1
Suna;1;w;1
Susan;1;w;1
Susanna;1;w;1
Susanne;1;w;1
Suvi;1;w;1
Suzan;1;w;1
Suzuko;1;w;1
Svea;1;w;1
Sânziana;1;w;1
Süheda;1;w;1
Sümeya;1;w;1
Sündüz;1;w;1
Tabea;1;w;1
Tabitha;1;w;1
Tais;1;w;1
Taj;1;w;1
Tali;1;w;1
Talyn;1;w;1
Tamina;1;w;1
Tamu;1;w;1
Tanisha;1;w;1
Tara;1;w;1
Tasnim;1;w;1
Tatjana;1;w;1
Taya;1;w;1
Taymia;1;w;1
Tayri;1;w;1
Tekla;1;w;1
Tena;1;w;1
Theda;1;w;1
Theia;1;w;1
Thūy;1;w;1
Thị;1;w;1
Tia;1;w;1
Tilia;1;w;1
Tjara;1;w;1
Toka;1;w;1
Tom;1;w;1
Torvi;1;w;1
Trâm;1;w;1
Tuana;1;w;1
Tula;1;w;1
Uma;1;w;1
Veda;1;w;1
Veronika;1;w;1
Victory;1;w;1
Vildan;1;w;1
Viona;1;w;1
Virginia;1;w;1
Vrihati;1;w;1
Wanja;1;w;1
Wiktoria;1;w;1
Wilhelmine;1;w;1
Wynne;1;w;1
Xamara;1;w;1
Xezal;1;w;1
Yael;1;w;1
Yaren;1;w;1
Yasemin;1;w;1
Yağmur-Nisa;1;w;1
Yekta;1;w;1
Yıldız;1;w;1
Ylvie;1;w;1
Yoomee;1;w;1
Youssra;1;w;1
Yumi;1;w;1
Zaara;1;w;1
Zafiya;1;w;1
Zainab;1;w;1
Zaineb;1;w;1
Zana;1;w;1
Zaylee;1;w;1
Zaynab;1;w;1
Zeinab;1;w;1
Ziva;1;w;1
Ziyi;1;w;1
Zoey;1;w;1
Zora;1;w;1
Ángela;1;w;1
Élaine;1;w;1
Élodie;1;w;1
Şevval;1;w;1
Şilan;1;w;1
Sophie;62;w;2
Marie;61;w;2
Maria;45;w;2
Charlotte;37;w;2
Johanna;22;w;2
Elisabeth;21;w;2
Luise;18;w;2
Nur;15;w;2
Sophia;15;w;2
Helene;14;w;2
Antonia;13;w;2
Anna;11;w;2
Emilia;11;w;2
Magdalena;11;w;2
Pauline;11;w;2
Victoria;11;w;2
Louise;10;w;2
Mathilda;10;w;2
Josephine;9;w;2
Katharina;9;w;2
Elise;8;w;2
Lea;8;w;2
Luisa;8;w;2
Ruth;8;w;2
Su;8;w;2
Viktoria;8;w;2
Elisa;7;w;2
Lou;7;w;2
Alexandra;6;w;2
Ava;6;w;2
Frieda;6;w;2
Helena;6;w;2
Ida;6;w;2
Isabel;6;w;2
Lucia;6;w;2
Olivia;6;w;2
Amalia;5;w;2
Carlotta;5;w;2
Christine;5;w;2
Clara;5;w;2
Eleni;5;w;2
Emilie;5;w;2
Franziska;5;w;2
Julia;5;w;2
Lina;5;w;2
Lotta;5;w;2
Valentina;5;w;2
Aaliyah;4;w;2
Amelie;4;w;2
Erika;4;w;2
Greta;4;w;2
Hanna;4;w;2
Helen;4;w;2
Leonie;4;w;2
Lola;4;w;2
Lotte;4;w;2
Malia;4;w;2
Malou;4;w;2
Margarete;4;w;2
Martha;4;w;2
Matilda;4;w;2
Medina;4;w;2
Mina;4;w;2
Philippa;4;w;2
Sofia;4;w;2
Ada;3;w;2
Alessia;3;w;2
Amelia;3;w;2
Angelina;3;w;2
Anh;3;w;2
Anouk;3;w;2
Brigitte;3;w;2
Cecilia;3;w;2
Emma;3;w;2
Fine;3;w;2
Fiona;3;w;2
Florentine;3;w;2
Frida;3;w;2
Hermine;3;w;2
Hope;3;w;2
Jane;3;w;2
Jasmin;3;w;2
Jolie;3;w;2
Josefine;3;w;2
Juliane;3;w;2
Karin;3;w;2
Katarzyna;3;w;2
Klara;3;w;2
Laura;3;w;2
Lee;3;w;2
Linn;3;w;2
Liv;3;w;2
Marlene;3;w;2
Marta;3;w;2
Mathilde;3;w;2
Mia;3;w;2
Michelle;3;w;2
Naz;3;w;2
Nisa;3;w;2
Noemi;3;w;2
Paula;3;w;2
Rosa;3;w;2
Rose;3;w;2
Teresa;3;w;2
Theresa;3;w;2
Valerie;3;w;2
Vanessa;3;w;2
Zoe;3;w;2
Alina;2;w;2
Alisha;2;w;2
Aliyah;2;w;2
Alva;2;w;2
Amani;2;w;2
Angelika;2;w;2
Ann;2;w;2
Annemarie;2;w;2
Anni;2;w;2
Antonovna;2;w;2
Barbara;2;w;2
Berfin;2;w;2
Caroline;2;w;2
Cataleya;2;w;2
Charlotta;2;w;2
Chiara;2;w;2
Christa;2;w;2
Christina;2;w;2
Daniela;2;w;2
do;2;w;2
Dorothea;2;w;2
Edith;2;w;2
Elea;2;w;2
Elena;2;w;2
Eleonora;2;w;2
Elif;2;w;2
Elin;2;w;2
Elizabeth;2;w;2
Ellen;2;w;2
Elly;2;w;2
Emily;2;w;2
Eva;2;w;2
Evgen'evna;2;w;2
Felicia;2;w;2
Felicitas;2;w;2
Felina;2;w;2
Flora;2;w;2
Florentina;2;w;2
Freya;2;w;2
Gioia;2;w;2
Hanife;2;w;2
Helin;2;w;2
Henriette;2;w;2
Hertha;2;w;2
Hisham;2;w;2
Irene;2;w;2
Isabelle;2;w;2
Joana;2;w;2
Julie;2;w;2
Juna;2;w;2
Käthe;2;w;2
Lale;2;w;2
Larissa;2;w;2
Leah;2;w;2
Lemonie;2;w;2
Lena;2;w;2
Leni;2;w;2
Lia;2;w;2
Linea;2;w;2
Lisa;2;w;2
Loreley;2;w;2
Lua;2;w;2
Luana;2;w;2
Lucie;2;w;2
Lydia;2;w;2
Madita;2;w;2
Mai;2;w;2
Malin;2;w;2
Malina;2;w;2
Mara;2;w;2
Margaretha;2;w;2
Marianne;2;w;2
María;2;w;2
Maya;2;w;2
Medine;2;w;2
Melek;2;w;2
Mila;2;w;2
Miriam;2;w;2
Nadine;2;w;2
Nathalie;2;w;2
Nicole;2;w;2
Paulina;2;w;2
Rahel;2;w;2
Rosalie;2;w;2
Sabine;2;w;2
Sara;2;w;2
Sevda;2;w;2
Shoshana;2;w;2
Sofie;2;w;2
Stella;2;w;2
Sylvia;2;w;2
Tabea;2;w;2
Tessa;2;w;2
Tiana;2;w;2
Valeria;2;w;2
Veronika;2;w;2
Yaren;2;w;2
Zeynep;2;w;2
Aava;1;w;2
Adele;1;w;2
Adile;1;w;2
Adipa;1;w;2
Adriana;1;w;2
Aemilia;1;w;2
Aglaia;1;w;2
Ahmad;1;w;2
Aiana;1;w;2
Aimée;1;w;2
Aino;1;w;2
Aissata;1;w;2
Aişe;1;w;2
Alana;1;w;2
Alara;1;w;2
Aleksandrovna;1;w;2
Alenka;1;w;2
Alessandra;1;w;2
Alexis;1;w;2
Aleya;1;w;2
Ali;1;w;2
Alicja;1;w;2
Alisa;1;w;2
Alla;1;w;2
Alma;1;w;2
Alsham;1;w;2
Amalie;1;w;2
Amena;1;w;2
Amilia;1;w;2
Amine;1;w;2
Amka;1;w;2
Ammar;1;w;2
Amy;1;w;2
Anabel;1;w;2
