vorname;anzahl;geschlecht;position
Frederick;2;m;2
Fredrik;2;m;2
Fridolin;2;m;2
Gerhard;2;m;2
Guido;2;m;2
Hendrik;2;m;2
Hüseyin;2;m;2
Ibrahim;2;m;2
Ilias;2;m;2
İlyas;2;m;2
Jakub;2;m;2
Jaro;2;m;2
Jonah;2;m;2
Jonte;2;m;2
José;2;m;2
Junior;2;m;2
Justus;2;m;2
Kaan;2;m;2
Kamil;2;m;2
Karsten;2;m;2
Kurt;2;m;2
Lasse;2;m;2
Leander;2;m;2
Lenz;2;m;2
Leon;2;m;2
Leonidas;2;m;2
Lewis;2;m;2
Lorenz;2;m;2
Lucas;2;m;2
Ludwig;2;m;2
Lunis;2;m;2
Maarten;2;m;2
Marco;2;m;2
Marek;2;m;2
Markus;2;m;2
Maximillian;2;m;2
Miguel;2;m;2
Momo;2;m;2
Moritz;2;m;2
Mustafa;2;m;2
Nicholas;2;m;2
Nikolaus;2;m;2
Nils;2;m;2
Olaf;2;m;2
Oleksandrovič;2;m;2
Pablo;2;m;2
Pavlovič;2;m;2
Philip;2;m;2
Ricardo;2;m;2
Richard;2;m;2
Robin;2;m;2
Ruben;2;m;2
Rudolf;2;m;2
Taha;2;m;2
Theo;2;m;2
Thore;2;m;2
Titus;2;m;2
Vincent;2;m;2
Vitus;2;m;2
Willi;2;m;2
Yahya;2;m;2
Yasin;2;m;2
Yul;2;m;2
Ömer;2;m;2
Abbas;1;m;2
Abdallah;1;m;2
Abdellah;1;m;2
Abdussalam;1;m;2
Abeiku;1;m;2
Abraham;1;m;2
Adam;1;m;2
Addo;1;m;2
Adrijan;1;m;2
Aemilius;1;m;2
Afonso;1;m;2
Ahmedov;1;m;2
Aiden;1;m;2
Akay;1;m;2
Akhil;1;m;2
Akif;1;m;2
Al;1;m;2
Al-Tayyib;1;m;2
Aldeen;1;m;2
Aled;1;m;2
Aleksandar;1;m;2
Alexandre;1;m;2
Alexandrovič;1;m;2
Alfons;1;m;2
Alfonso;1;m;2
Aljosha;1;m;2
Allsop;1;m;2
Almabrok;1;m;2
Alp;1;m;2
Alvar;1;m;2
Alvi;1;m;2
Amadeus;1;m;2
Amar;1;m;2
Amarou;1;m;2
Amaury;1;m;2
Amir;1;m;2
Ananda;1;m;2
Andrei;1;m;2
Andrei-Iulian;1;m;2
Andreias;1;m;2
Andriiovič;1;m;2
Angel;1;m;2
Anggi;1;m;2
Anselm;1;m;2
Antoni;1;m;2
Antonino;1;m;2
Antonio;1;m;2
Apollo;1;m;2
Arden;1;m;2
Argirios;1;m;2
Ari;1;m;2
Arie;1;m;2
Arieh;1;m;2
Aristide;1;m;2
Armando;1;m;2
Armanovič;1;m;2
Armin;1;m;2
Arne;1;m;2
Arno;1;m;2
Artemovič;1;m;2
Arvid;1;m;2
Asante;1;m;2
Asanté;1;m;2
Attila;1;m;2
Avery;1;m;2
Avshalom;1;m;2
Awuah;1;m;2
Axel;1;m;2
Ayaan;1;m;2
Ayan;1;m;2
Bahanyi;1;m;2
Balthasar;1;m;2
Banye;1;m;2
Barış;1;m;2
Bartholomäus;1;m;2
Basel;1;m;2
Bastian;1;m;2
Batman;1;m;2
Bato;1;m;2
Benedykt;1;m;2
Bengt;1;m;2
Bennet;1;m;2
Bennett;1;m;2
Bernhard;1;m;2
Beyhan;1;m;2
Bijan;1;m;2
Bilal;1;m;2
Billah;1;m;2
Bin;1;m;2
Binh;1;m;2
Birk;1;m;2
Bjarki;1;m;2
Bjarne;1;m;2
Bloom;1;m;2
Bo;1;m;2
Boakye-Ansah;1;m;2
Bora;1;m;2
Bowen;1;m;2
Boyanov;1;m;2
Bragi;1;m;2
Brahim;1;m;2
Branislau;1;m;2
Brisney;1;m;2
Bryan;1;m;2
Buda;1;m;2
Caius;1;m;2
Casimir;1;m;2
Castiel;1;m;2
Ce;1;m;2
Celal;1;m;2
Cesur;1;m;2
Charly;1;m;2
Chinonso;1;m;2
Christoffer;1;m;2
Christoph;1;m;2
Christophe;1;m;2
Clay;1;m;2
Cobalt;1;m;2
Columba;1;m;2
Conrad;1;m;2
Cord;1;m;2
Cornelius;1;m;2
Cuong;1;m;2
Curt;1;m;2
Damian;1;m;2
Danil;1;m;2
Dante;1;m;2
Dario;1;m;2
Delano;1;m;2
Deyiş;1;m;2
Diallo;1;m;2
Dimitrios;1;m;2
Dimitrov;1;m;2
Dmitri;1;m;2
Domenico;1;m;2
Duanne;1;m;2
Duje;1;m;2
Duong;1;m;2
Duy;1;m;2
Edi;1;m;2
Edim;1;m;2
Eduard;1;m;2
Ege;1;m;2
Eldin;1;m;2
Elian;1;m;2
Elio;1;m;2
Ellend;1;m;2
Elliott;1;m;2
Elmar;1;m;2
Emerson;1;m;2
Emhemad;1;m;2
Emilias;1;m;2
Emir;1;m;2
Emre;1;m;2
Ensar;1;m;2
Enver;1;m;2
Eren;1;m;2
Erfan;1;m;2
Eric;1;m;2
Erol;1;m;2
Ersan;1;m;2
Ertuğrul;1;m;2
Escuro;1;m;2
Essa;1;m;2
Ethem;1;m;2
Etienne;1;m;2
Eymen;1;m;2
Eyyup;1;m;2
Ezedien;1;m;2
Faek;1;m;2
Faik;1;m;2
Farooq;1;m;2
Faruk;1;m;2
Feim;1;m;2
Felipe;1;m;2
Feodor;1;m;2
Fidel;1;m;2
Fidelius;1;m;2
Filip;1;m;2
Fionn;1;m;2
Flynn;1;m;2
Francis;1;m;2
Francisco;1;m;2
Frans;1;m;2
Franziskus;1;m;2
Friedemann;1;m;2
Frieder;1;m;2
Friedo;1;m;2
Gareth;1;m;2
Gerd;1;m;2
Gert;1;m;2
Gia;1;m;2
Gilbert;1;m;2
Gilles;1;m;2
Girsch;1;m;2
Gottfried;1;m;2
Gravich;1;m;2
Gregor;1;m;2
Grigor;1;m;2
Gyuri;1;m;2
Göktürk;1;m;2
Güney;1;m;2
Günter;1;m;2
Habib;1;m;2
Hafid;1;m;2
Halil;1;m;2
Halis;1;m;2
Hamit;1;m;2
Han;1;m;2
Hannes;1;m;2
Hanno;1;m;2
Hao;1;m;2
Harry;1;m;2
Hassan;1;m;2
Hauke;1;m;2
Hazir;1;m;2
Heiko;1;m;2
Heiner;1;m;2
Heinrich;1;m;2
Heinz;1;m;2
Henning;1;m;2
Henrik;1;m;2
Herbert;1;m;2
Hermann;1;m;2
Herrmann;1;m;2
Hillel;1;m;2
Horst;1;m;2
Hosseyn;1;m;2
Hubert;1;m;2
Husnija;1;m;2
Huu;1;m;2
Huy;1;m;2
Héctor;1;m;2
Iae;1;m;2
Igorevič;1;m;2
Ihsan;1;m;2
Ilane;1;m;2
Iluka;1;m;2
Ilyas;1;m;2
Immanuel;1;m;2
Imran;1;m;2
Imre;1;m;2
Ioannis;1;m;2
Isa;1;m;2
Isaac;1;m;2
Isaiah;1;m;2
Isidor;1;m;2
Ismail;1;m;2
Ismar;1;m;2
Ivan;1;m;2
Izzatovič;1;m;2
Izzet;1;m;2
Jaan;1;m;2
Jace;1;m;2
Jack;1;m;2
Jackson;1;m;2
Jacobsen;1;m;2
Jacoub;1;m;2
Jae-Young;1;m;2
James;1;m;2
Jan;1;m;2
Janik;1;m;2
Jannes;1;m;2
Jannis;1;m;2
Jayce;1;m;2
Jeffrey;1;m;2
Jeremias;1;m;2
Jeremy;1;m;2
Jeroen;1;m;2
Jerome;1;m;2
Jincheng;1;m;2
Joan;1;m;2
Joangel;1;m;2
Joe;1;m;2
Jonás;1;m;2
Joos;1;m;2
Joost;1;m;2
Joris;1;m;2
Josiah;1;m;2
Josuèl;1;m;2
Josué;1;m;2
Joël;1;m;2
Juan;1;m;2
Jules;1;m;2
Jürgen;1;m;2
Kai;1;m;2
Kaito;1;m;2
Kaled;1;m;2
Kalinov;1;m;2
Kalunga;1;m;2
Kanye;1;m;2
Karam;1;m;2
Kareem;1;m;2
Karl-Heinz;1;m;2
Karlos;1;m;2
Karol;1;m;2
Kartal;1;m;2
Kasimir;1;m;2
Kaspar;1;m;2
Kay;1;m;2
Keano;1;m;2
Keke;1;m;2
Kekeli;1;m;2
Kelvin;1;m;2
Kentaro;1;m;2
Kewali;1;m;2
Khoa;1;m;2
Khoi;1;m;2
Kian;1;m;2
Kilian;1;m;2
Kinyüa;1;m;2
Kirill;1;m;2
Klaudius;1;m;2
Klaus;1;m;2
Klemens;1;m;2
Krasimirov;1;m;2
Kubilay;1;m;2
Kuno;1;m;2
Kurbanov;1;m;2
Kwame;1;m;2
Lai-Lok;1;m;2
Lars;1;m;2
Laurenz;1;m;2
Lee;1;m;2
Leif;1;m;2
Leighton;1;m;2
Leisten;1;m;2
Lelio;1;m;2
Lenard;1;m;2
Lenart;1;m;2
Lenin;1;m;2
Lennart;1;m;2
Lennert;1;m;2
Lennox;1;m;2
Leonas;1;m;2
Leonel;1;m;2
Leonid;1;m;2
Levan;1;m;2
Levani;1;m;2
Levent;1;m;2
Lewin;1;m;2
Lias;1;m;2
Liem;1;m;2
Lion;1;m;2
Loki;1;m;2
Long;1;m;2
Lovis;1;m;2
Loïc;1;m;2
Luciano;1;m;2
Lucien;1;m;2
Lucky-Seven;1;m;2
Luiz;1;m;2
Luk;1;m;2
Luka;1;m;2
Lutfi;1;m;2
Lyon;1;m;2
Lèon;1;m;2
Lý;1;m;2
Mac;1;m;2
Maciej;1;m;2
Mael;1;m;2
Mahmoud;1;m;2
Malik;1;m;2
Marcellus;1;m;2
Marcus;1;m;2
Maria;1;m;2
Marie;1;m;2
Mario;1;m;2
Marley;1;m;2
Marten;1;m;2
Marwan;1;m;2
Masamba;1;m;2
Massimiliano;1;m;2
Matheo;1;m;2
Mathies;1;m;2
Mathis;1;m;2
Matin;1;m;2
Maximiliam;1;m;2
Maximos;1;m;2
Mazen;1;m;2
Mehmet;1;m;2
Memet;1;m;2
Meni;1;m;2
Michèl;1;m;2
Mika;1;m;2
Mikael;1;m;2
Mikail;1;m;2
Mikesch;1;m;2
Mikey;1;m;2
Mikhailovič;1;m;2
Milan;1;m;2
Miljan;1;m;2
Mio;1;m;2
Mir;1;m;2
Miron;1;m;2
Miyabi;1;m;2
Mohammad;1;m;2
Mohammed;1;m;2
Momme;1;m;2
Monty;1;m;2
Muammer;1;m;2
Mugisha;1;m;2
Muguluvila;1;m;2
Muhammad;1;m;2
Musa;1;m;2
Musawar;1;m;2
Nader;1;m;2
Nadi;1;m;2
Nahuel;1;m;2
Nalu;1;m;2
Nam;1;m;2
Nami;1;m;2
Namik;1;m;2
Nana;1;m;2
Nanasei;1;m;2
Nantawat;1;m;2
Nathan;1;m;2
Nathanael;1;m;2
Nathanaël;1;m;2
Nathaniel;1;m;2
Nawaf;1;m;2
Nawid;1;m;2
Nazmi;1;m;2
Ndifor;1;m;2
Necip;1;m;2
Nero;1;m;2
Neville;1;m;2
Nevio;1;m;2
Nhật;1;m;2
Niam;1;m;2
Nicolás;1;m;2
Nidal;1;m;2
Niko;1;m;2
Nikolaevič;1;m;2
Nikolaj;1;m;2
Nikolas;1;m;2
Nilay;1;m;2
Nissim;1;m;2
Njeimoun;1;m;2
Noa;1;m;2
Noem;1;m;2
Nolan;1;m;2
Noyo;1;m;2
Nuh;1;m;2
Nuk;1;m;2
Nuri;1;m;2
Nyamekye;1;m;2
Nylund;1;m;2
Oke;1;m;2
Omar;1;m;2
Omondi;1;m;2
oğlu;1;m;2
Pars;1;m;2
Parvin;1;m;2
Pascal;1;m;2
Paul-Josef;1;m;2
Paweł;1;m;2
Petrovič;1;m;2
Phelan;1;m;2
Philippe;1;m;2
Pierre;1;m;2
Piers;1;m;2
Pio;1;m;2
Plamenov;1;m;2
Polat;1;m;2
Preston;1;m;2
Primo;1;m;2
Quang;1;m;2
Quentin;1;m;2
Radoslaw;1;m;2
Raif;1;m;2
Ramazan;1;m;2
Raphaël;1;m;2
Rashwan;1;m;2
Rathanachod;1;m;2
Rauf;1;m;2
Raul;1;m;2
Ray;1;m;2
Raymond;1;m;2
Reda;1;m;2
Reiner;1;m;2
René;1;m;2
Reto;1;m;2
Rey;1;m;2
Rick;1;m;2
Rida;1;m;2
Rio;1;m;2
Rizal;1;m;2
Roberto;1;m;2
Rodolfo;1;m;2
Roland;1;m;2
Rolf;1;m;2
Romeo;1;m;2
Romualdo;1;m;2
Rosenov;1;m;2
Ryan;1;m;2
Ryszard;1;m;2
Ryu;1;m;2
Sabri;1;m;2
Saeed;1;m;2
Sai-Ming;1;m;2
Saint;1;m;2
Sakari;1;m;2
Salim;1;m;2
Salvatore;1;m;2
Samir;1;m;2
Samiro;1;m;2
San;1;m;2
Sander;1;m;2
Santo;1;m;2
Sarmad;1;m;2
Sarp;1;m;2
Sascha;1;m;2
Savio;1;m;2
Sebastián;1;m;2
Selim;1;m;2
Septimus;1;m;2
Serkan;1;m;2
Seyid;1;m;2
Seyit;1;m;2
Sharif;1;m;2
Shiwa;1;m;2
Shlomo;1;m;2
Sian;1;m;2
Sigi;1;m;2
Simeon;1;m;2
Sinos;1;m;2
Snorradóttir;1;m;2
Stanko;1;m;2
Stefanov;1;m;2
Steven;1;m;2
Stuart;1;m;2
Sulaiman;1;m;2
Sven;1;m;2
Sydney;1;m;2
Syed;1;m;2
Szymon;1;m;2
Sükrü;1;m;2
Tadeusz;1;m;2
Takiri;1;m;2
Talbot;1;m;2
Tamino;1;m;2
Tamo;1;m;2
Tanselov;1;m;2
Tayfun;1;m;2
Taylan;1;m;2
Teodor;1;m;2
Teoman;1;m;2
Tesfa;1;m;2
Thales;1;m;2
Thanh;1;m;2
Theodore;1;m;2
Thorsten;1;m;2
Tiberius;1;m;2
Tiger;1;m;2
Timmo;1;m;2
Timothy;1;m;2
Tino;1;m;2
Tito;1;m;2
Tiziano;1;m;2
Tobit;1;m;2
Toivo;1;m;2
Tomasz;1;m;2
Tonalli;1;m;2
Travis;1;m;2
Trinh;1;m;2
Tsanga;1;m;2
Tyler;1;m;2
Ulrich;1;m;2
Ulrik;1;m;2
Umar;1;m;2
Vadimovič;1;m;2
Valentijn;1;m;2
Valentino;1;m;2
Valer'evič;1;m;2
Vassili;1;m;2
Vassilios;1;m;2
Veit;1;m;2
Ventura;1;m;2
Vigo;1;m;2
Vito;1;m;2
Vladimir;1;m;2
Volodimirovič;1;m;2
Vova;1;m;2
Walther;1;m;2
Werner;1;m;2
Winfried;1;m;2
Wladyslaw;1;m;2
Wolf;1;m;2
Xavier;1;m;2
Yacine;1;m;2
Yahia;1;m;2
Yan-Qing;1;m;2
Yang;1;m;2
Yann;1;m;2
Yascha;1;m;2
Yasir;1;m;2
Yassine;1;m;2
Yazmyratovitsch;1;m;2
Yağiz;1;m;2
Yichen;1;m;2
Yigit;1;m;2
Yilmaz;1;m;2
Yinuo;1;m;2
Yiğit;1;m;2
Yoav;1;m;2
Youssef;1;m;2
Yuechen;1;m;2
Yun;1;m;2
Yunis;1;m;2
Yunuo;1;m;2
Yusuf;1;m;2
Zabel;1;m;2
Zacharias;1;m;2
Zanyar;1;m;2
Zeyd;1;m;2
Zeynel;1;m;2
Zhan;1;m;2
Ziya;1;m;2
Zlatan;1;m;2
Zong;1;m;2
Zoran;1;m;2
Zuli;1;m;2
Zygmunt;1;m;2
Çetin;1;m;2
Çınar;1;m;2
Şahin;1;m;2
Šarifovič;1;m;2
Paul;6;m;3
Alexander;5;m;3
Maria;5;m;3
Frederick;4;m;3
Heinrich;4;m;3
Jonathan;3;m;3
Maximilian;3;m;3
Mohamed;3;m;3
Wilhelm;3;m;3
Ahmed;2;m;3
André;2;m;3
Anh;2;m;3
Arno;2;m;3
Bosse;2;m;3
Christian;2;m;3
Gerhard;2;m;3
Henry;2;m;3
Immanuel;2;m;3
Jakob;2;m;3
Johannes;2;m;3
Julius;2;m;3
Leopold;2;m;3
Martin;2;m;3
Milan;2;m;3
Moritz;2;m;3
Otto;2;m;3
oğlu;2;m;3
Peter;2;m;3
Rocco;2;m;3
Stefan;2;m;3
Subhi;2;m;3
Valentin;2;m;3
Walter;2;m;3
;1;m;3
Abdeen;1;m;3
Abdulaziz;1;m;3
Ado;1;m;3
Adrian;1;m;3
Afonso;1;m;3
Albert;1;m;3
Albrecht;1;m;3
Alessio;1;m;3
Alfred;1;m;3
Ali;1;m;3
Aliakseievič;1;m;3
Amar;1;m;3
Andreas;1;m;3
Andrej;1;m;3
Andrey;1;m;3
Anton;1;m;3
Anuk;1;m;3
Apollo;1;m;3
Appau;1;m;3
Artur;1;m;3
Ashour;1;m;3
August;1;m;3
Awadh;1;m;3
Azar;1;m;3
Baldur;1;m;3
Bao;1;m;3
Baptiste;1;m;3
Barbarino;1;m;3
Bay;1;m;3
Bela;1;m;3
Bencke;1;m;3
Benedikt;1;m;3
Bernard;1;m;3
Bernhard;1;m;3
Bo;1;m;3
Bruno;1;m;3
Bryan;1;m;3
Brynjar;1;m;3
Burghard;1;m;3
Casimir;1;m;3
Caspar;1;m;3
Charles;1;m;3
Ciel;1;m;3
Claus;1;m;3
Constantine;1;m;3
Daniel;1;m;3
David;1;m;3
Dennis;1;m;3
Didier;1;m;3
Eckard;1;m;3
Elias;1;m;3
Ellis;1;m;3
Elon;1;m;3
Elyas;1;m;3
Emilio;1;m;3
Erik;1;m;3
Espen;1;m;3
Fanch;1;m;3
Florentin;1;m;3
Francis;1;m;3
Frank;1;m;3
Fred;1;m;3
Frederic;1;m;3
Friedrich;1;m;3
Fritz;1;m;3
Frédéric;1;m;3
Gabriel;1;m;3
George;1;m;3
Ghazi;1;m;3
Gogi;1;m;3
Günter;1;m;3
Hadrien;1;m;3
Hans;1;m;3
Hari;1;m;3
Harry;1;m;3
Helmut;1;m;3
Helmut-Thor;1;m;3
Henri;1;m;3
Hieronymus;1;m;3
Hneesh;1;m;3
Ho;1;m;3
Hugo;1;m;3
Hyazinth;1;m;3
Igor;1;m;3
Ilay;1;m;3
Inti;1;m;3
Jacob;1;m;3
James;1;m;3
Jeremiah;1;m;3
Joel;1;m;3
Johann;1;m;3
Josef;1;m;3
Jürgen;1;m;3
Kahsay;1;m;3
Kai;1;m;3
Kailas;1;m;3
Karl;1;m;3
Karol;1;m;3
Khaled;1;m;3
Khalid;1;m;3
Khan;1;m;3
Klaus;1;m;3
Konrad;1;m;3
Koray;1;m;3
Kurt;1;m;3
Leander;1;m;3
Leonard;1;m;3
Leonhard;1;m;3
Lewin;1;m;3
Lewis;1;m;3
Lin;1;m;3
Liun;1;m;3
Louie;1;m;3
Louis;1;m;3
Luca;1;m;3
Ludger;1;m;3
Lutz;1;m;3
Magnus;1;m;3
Mahdi;1;m;3
Marco;1;m;3
Marvin;1;m;3
Massimo;1;m;3
Matteo;1;m;3
Matthias;1;m;3
Matthieu;1;m;3
Meano;1;m;3
Merlin;1;m;3
Michael;1;m;3
Miguel;1;m;3
Minh;1;m;3
Mohamad;1;m;3
Mohideen;1;m;3
Moses;1;m;3
Moustafa;1;m;3
Muhammed;1;m;3
N'cho;1;m;3
Nicolas;1;m;3
Nihat;1;m;3
Niko;1;m;3
Nikolai;1;m;3
Nivan;1;m;3
Odynatós;1;m;3
Oliver;1;m;3
Oskar;1;m;3
Oswald;1;m;3
Ottmar;1;m;3
Paraskhiv;1;m;3
Peplo;1;m;3
Philippe;1;m;3
Piero;1;m;3
Richard;1;m;3
Rio;1;m;3
Robert;1;m;3
Robin;1;m;3
Rodolfo;1;m;3
Roger;1;m;3
Rudolf;1;m;3
Saim;1;m;3
Saleh;1;m;3
Sam-Kit;1;m;3
Severin;1;m;3
Siegfried;1;m;3
Silvester;1;m;3
Suleyman;1;m;3
Sven;1;m;3
Teuvo;1;m;3
Theo;1;m;3
Theodor;1;m;3
Thien;1;m;3
Théo;1;m;3
Timothy;1;m;3
Titus;1;m;3
Tomasz;1;m;3
Urie;1;m;3
Uwe;1;m;3
Wernfried;1;m;3
William;1;m;3
Wilson;1;m;3
Wolfgang;1;m;3
Yahir;1;m;3
Yosuf;1;m;3
Young;1;m;3
Yu;1;m;3
Yuval;1;m;3
Zsolt;1;m;3
August;2;m;4
Ali;1;m;4
Antal;1;m;4
Carin;1;m;4
Christian;1;m;4
Cito;1;m;4
Emanuel;1;m;4
Frank;1;m;4
Henri;1;m;4
Kamal;1;m;4
Otto;1;m;4
Pepito;1;m;4
Raban;1;m;4
Sergius;1;m;4
Shakur;1;m;4
Stephani;1;m;4
Walter;1;m;4
Wolf;1;m;4
Yael;1;m;4
Oscar;1;m;5
Emilia;42;w;1
Emma;36;w;1
Anna;33;w;1
Ella;32;w;1
Charlotte;30;w;1
Mila;30;w;1
Sophia;29;w;1
Mia;27;w;1
Helena;26;w;1
Hannah;25;w;1
Lara;24;w;1
Lea;23;w;1
Lina;22;w;1
Marie;22;w;1
Mathilda;22;w;1
Clara;20;w;1
Mira;20;w;1
Greta;19;w;1
Johanna;19;w;1
Luise;19;w;1
Nora;19;w;1
Lena;18;w;1
Luisa;18;w;1
Ida;17;w;1
Marlene;16;w;1
Maja;15;w;1
Matilda;15;w;1
Paula;15;w;1
Sofia;15;w;1
Elisa;14;w;1
Frida;14;w;1
Klara;14;w;1
Leni;14;w;1
Olivia;14;w;1
Sophie;14;w;1
Alma;13;w;1
Ava;13;w;1
Elisabeth;13;w;1
Julia;13;w;1
Leonie;13;w;1
Mina;13;w;1
Amelie;12;w;1
Antonia;12;w;1
Lia;12;w;1
Louisa;12;w;1
Maya;12;w;1
Isabella;11;w;1
Laura;11;w;1
Lilly;11;w;1
Liya;11;w;1
Maria;11;w;1
Nele;11;w;1
Alva;10;w;1
Carla;10;w;1
Emily;10;w;1
Hanna;10;w;1
Juna;10;w;1
Sara;10;w;1
Ada;9;w;1
Elena;9;w;1
Fiona;9;w;1
Luna;9;w;1
Stella;9;w;1
Theresa;9;w;1
Tilda;9;w;1
Amalia;8;w;1
Ana;8;w;1
Carlotta;8;w;1
Ela;8;w;1
Leah;8;w;1
Merle;8;w;1
Sarah;8;w;1
Thea;8;w;1
Viktoria;8;w;1
Flora;7;w;1
Isabel;7;w;1
Josephine;7;w;1
Leyla;7;w;1
Lilli;7;w;1
Liv;7;w;1
Livia;7;w;1
Mara;7;w;1
Adriana;6;w;1
Defne;6;w;1
Elif;6;w;1
Esila;6;w;1
Eva;6;w;1
Finja;6;w;1
Helene;6;w;1
Jasmin;6;w;1
Kira;6;w;1
Liana;6;w;1
Michelle;6;w;1
